DiscourseUnit_id	DiscourseUnit_text	DiscourseUnit_date	Protocol	LinguisticVariant	ActorType	Source_url	Source_type	Platform	Concept_name	Concept_description	Risk_name	Risk_description	ConsumerProtectionMeasure_name	ConsumerProtectionMeasure_description	ActionableForesight_name	ActionableForesight_description	ConsumerProtectionPrinciples
037c02880a1802c8	...lize the initial implementation of the module integrating Uniswap V4 positions and GHO borrowing and release it within six months from the governance approval.	2025-05-06	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/25568/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
5f1fe2fce96bf5ae	...ects between Morpho protocol curators, DeFi asset issuers, prime integrators, and users to expand the usage of the Morpho protocol, as per Morpho DAO approval.	2025-07-03	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/25697/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
def5e1de55fd94c4	Before v3 deployment, proposals started following an optimistic approval process, for example, a sponsor entity would be designated during the RFC phase of a proposal.	2025-07-21	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/25737/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
86e7fc0000ec559e	...etitiveness on Plasma, and the funds are being requested from the Uniswap Accountability Committee's discretionary budget, granted by a unanimous UAC approval.	2025-09-15	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/25826/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
ddac4ead64005c56	Uniswap Foundation Activities Move to Uniswap Labs With the approval of this proposal, Labs will take on operational functions historically managed by the Foundation, including ecosystem support and funding, governance...	2025-11-10	Uniswap	approval	Operator	https://gov.uniswap.org/t/25881/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
d36e1726f8c1e241	Summary With reference to the https://vote.uniswapfoundation.org/proposals/82 Unichain and Uniswap v4 Liquidity Incentive Proposal passed last year, this proposal requests approval to extend the infrastructure that powers the current Uniswap liquidity incentive programs.	2026-03-03	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/26048/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
e02971ae4e0d090a	...to the https://vote.uniswapfoundation.org/proposals/82 Unichain and Uniswap v4 Liquidity Incentive Proposal passed last year, this proposal requests approval to extend the infrastructure that powers the current Uniswap liquidity incentive programs.	2026-03-03	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/26048/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
1e5f09a8e24ebfb8	This process will require further strategic coordination since Oku's ability to deploy v4 for production requires Foundation approval.	2026-03-25	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/26064/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
63f4dd3fbc129de1	This report reflects the Foundation's financial position prior to the changes post approval of the https://gov.uniswap.org/t/unification-proposal/25881 UNIfication governance proposal on December 26, 2025 , which represents an important stru...	2026-03-31	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/26068/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
0743c06696561bde	If we define the consensus as 70% approval, and more than 30% of the voting power rejects the proposal, the request is denied.	2020-11-04	Uniswap	approval	UndefinedActor	https://gov.uniswap.org/t/8221/1	Forum	Ethereum	Token-approval risk register	Refers to authorization/permission mechanics that may expose assets to malicious or excessive spending rights.	MaliciousApprovalRisk	Risk that token permissions or signatures enable unauthorized or excessive asset transfers.	ApprovalWarning; PermissionReview; RevocationSupport	Warn users about token permissions before signing; Show scope and duration of approvals; Help users revoke unsafe approvals	ApprovalRiskMonitoring; UnsafeContractScreening; WalletSafetyAlert	Track abnormal approval patterns; Screen contracts for excessive permissions; Alert users and ecosystem actors about unsafe signing flows	4. Financial Literacy and Awareness; 7. Disclosure and Transparency; 10. Protection of Consumer Assets against Fraud, Scams and Misuse; 12. Complaints Handling and Redress
